ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
ARKIL,ARKIL,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,50.6577777778,-8.0000000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ARNUN,ARNUN,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.0572166667,0.9313833333,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ARPAK,ARPAK,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.8124000000,-3.3181888889,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ARPUB,ARPUB,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,53.5927777778,-1.2411111111,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ARREK,ARREK,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.6119555556,1.8353527778,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ARSAT,ARSAT,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,54.5350527778,-1.7385083333,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ARTEX,ARTEX,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,56.8948250000,3.9606861111,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ARTIX,ARTIX,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,53.3950222222,-1.0357555556,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ASCOM,ASCOM,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,54.4982611111,-3.1730222222,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ASHUM,ASHUM,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.6020138889,-1.8934611111,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ASKAM,ASKAM,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,54.9631500000,3.2305305556,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ASLIB,ASLIB,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,54.8243194444,-3.0609305556,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ASMIM,ASMIM,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,53.4460416667,-2.6529750000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ASNIP,ASNIP,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,53.4786361111,-2.9072138889,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ASNUD,ASNUD,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,56.6941666667,-3.0556527778,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ASRUS,ASRUS,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,55.0558333333,-3.3458333333,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ATHAS,ATHAS,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,52.6124805556,-2.7577916667,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ATNAK,ATNAK,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,57.0000000000,5.0000000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ATSAP,ATSAP,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.4544333333,1.5047166667,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
