name,icao,region,elev_ft,rwy_m,rwy_desc,surface,fuel,lat,lon,remarks,source
Nörvenich Air Base,ETNN,DE,386.0,2439.0,06/24,ASP,,50.8312,6.65817,,AIP
RAF Wittering,EGXT,GB,273.0,2759.0,07/25,ASP,,52.612598,-0.476453,,AIP
Central Kentucky Regional Airport,KI39,US,1002.0,1524.0,18/36,ASP,,37.630798,-84.332298,,AIP
Rothenburg/Görlitz Airfield,EDBR,DE,515.0,2000.0,17/35,ASP,,51.363335,14.95,,AIP
Seward Airport,PAWD,US,22.0,1295.0,13/31,ASPH-G,,60.130478,-149.418612,,AIP
Sheik Isa Air Base,OBBS,BH,136.0,3800.0,15/33,ASP,,25.9184,50.590599,,AIP
Swansea Airport,EGFH,GB,299.0,1350.0,04/22,CON,,51.601366,-4.071006,,AIP
Tucupita Airport,SVTC,VE,16.0,1680.0,07/25,ASP,,9.088994,-62.094173,,AIP
Pukaki Airport,NZUK,NZ,1575.0,1082.0,15/33,ASP,,-44.2350006104,170.117996216,,AIP
Major Brigadeiro Trompowsky Airport,SBVG,BR,3025.0,2100.0,04/22,ASP,,-21.591375,-45.474116,,AIP
Varese-Venegono Airport,LILN,IT,1100.0,1420.0,17/35,ASP,,45.742199,8.888233,,AIP
Wiener Neustadt West Airport,LOXN,AT,935.0,1620.0,18L/36R,GRASS,,47.836933,16.221838,,AIP
William Creek Aerodrome,YWMC,AU,253.0,1300.0,11/29,BITUMEN,,-28.905854,136.3406,,AIP
Abakan International Airport,UNAA,RU,831.0,3250.0,02/20,ASP,,53.740002,91.385002,,AIP
Asaba International Airport,DNAS,NG,305.0,3400.0,11/29,ASP,,6.204167,6.665278,,AIP
Jacinto Lara International Airport,SVBM,VE,2042.0,2850.0,09/27,ASP,,10.042747,-69.35862,,AIP
Biskra - Mohamed Khider Airport,DAUB,DZ,289.0,2886.0,13/31,ASP,,34.79318,5.738899,,AIP
Bender Qassim International Airport,HCMF,SO,3.0,2400.0,09/27,ASP,,11.275235,49.139231,,AIP
Can Tho International Airport,VVCT,VN,9.0,3000.0,06/24,ASP,,10.083397,105.709371,,AIP
Dunhuang Mogao International Airport,ZLDH,CN,,2800.0,08/26,CON,,40.161953,94.812827,,AIP
Phillip Gaonwe Matante International Airport,FBFT,BW,3283.0,3000.0,13/31,ASP,,-21.159183,27.468826,,AIP
Garoua International Airport,FKKR,CM,794.0,3363.0,09/27,ASP,,9.334785,13.372129,,AIP
Hanimaadhoo International Airport,VRMH,MV,4.0,2465.0,03/21,ASP,,6.743235,73.167072,,AIP
Jaffna International Airport,VCCJ,LK,33.0,1400.0,05/23,ASP,,9.79233,80.070099,,AIP
Kaduna International Airport,DNKA,NG,2073.0,3000.0,05/23,ASP,,10.696,7.32011,,AIP
Kish International Airport,OIBK,IR,101.0,3659.0,09L/27R,ASP,,26.525427,53.980462,,AIP
Maiduguri International Airport,DNMA,NG,1099.0,3001.0,05/23,ASP,,11.854163,13.080702,,AIP
Makhachkala Uytash International Airport,URML,RU,12.0,2648.0,14R/32L,GRS,,42.816799,47.652302,,AIP
Mount Fuji Shizuoka Airport,RJNS,JP,433.0,2200.0,12/30,ASPHALT CONCRETE,,34.795022,138.190976,,AIP
Mersa Matruh International Airport,HEMM,EG,75.0,3000.0,06/24,ASP,,31.324313,27.22227,,AIP
Zhukovsky International Airport,UUBW,RU,377.0,4600.0,12/30,CON,,55.553299,38.150002,,AIP
Mwanza International Airport,HTMW,TZ,3763.0,3113.0,12/30,ASP,,-2.446563,32.936049,,AIP
Namangan International Airport,UTFN,UZ,1555.0,3261.0,10/28,ASP,,40.984622,71.5578,,AIP
Alykel International Airport,UOOO,RU,574.0,3430.0,01/19,CON,,69.307951,87.325906,,AIP
Beni Mellal Airport,GMMD,MA,1694.0,2490.0,05/23,ASP,,32.401895,-6.315905,,AIP
Pokhara International Airport,NP-0003,NP,2595.0,2500.0,12/30,CONCRETE,,28.1838,84.0147,,AIP
Rize–Artvin Airport,LTFO,TR,16.0,3000.0,06/24,ASPH,,41.179766,40.848802,,AIP
Gobernador Horacio Guzman International Airport,SASJ,AR,3019.0,2956.0,16/34,ASP,,-24.392799,-65.097801,,AIP
Semei International Airport,UASS,KZ,761.0,3096.0,08/26,CON,,50.351295,80.234398,,AIP
Surgut International Airport,USRR,RU,200.0,2790.0,07/25,ASP,,61.340501,73.405782,,AIP
Osmany International Airport,VGSY,BD,50.0,2889.0,11/29,ASP,,24.963071,91.866903,,AIP
Carlos Concha Torres International Airport,SETN,EC,32.0,2400.0,18/36,ASP,,0.978519,-79.626602,,AIP
Yakubu Tali International Airport,DGLE,GH,553.0,2438.0,05/23,ASP,,9.553909,-0.86606,,AIP
Tiruchirappalli International Airport,VOTR,IN,288.0,1864.0,09/27,ASP,,10.762915,78.717741,,AIP
Türkmenabat International Airport,UTAV,TM,649.0,3800.0,13/31,CON,,38.930662,63.563982,,AIP
Oskemen International Airport,UASK,KZ,939.0,2510.0,12/30,ASP,,50.035033,82.496057,,AIP
Vava'u International Airport,NFTV,TO,236.0,1705.0,08/26,BIT,,-18.5853,-173.962006,,AIP
Prince Abdulmohsen Bin Abdulaziz International Airport,OEYN,SA,26.0,3210.0,10/28,ASP,,24.144199,38.0634,,AIP
Yantai Penglai International Airport,ZSYT,CN,154.0,3400.0,05/23,CONCRETE,,37.659724,120.978124,,AIP
Zahedan International Airport,OIZH,IR,4564.0,4280.0,17L/35R,ASP,,29.4757,60.9062,,AIP
Zamboanga International Airport,RPMZ,PH,33.0,2609.0,09/27,ASP,,6.92242,122.059998,,AIP
Yamoussoukro International Airport,DIYO,CI,699.0,3000.0,05/23,ASP,,6.90317,-5.36558,,AIP
Portland Airport,YPOD,AU,265.0,1616.0,08/26,ASP,,-38.31809997558594,141.4709930419922,,AIP
King Saud Bin Abdulaziz (Al Baha) Airport,OEBA,SA,5486.0,3350.0,07/25,ASP,,20.298506,41.636153,,AIP
Congo Town Airport,MYAK,BS,15.0,1615.0,10/28,ASP,,24.158701,-77.589798,,AIP
Angoulême Brie-Champniers airport,LFBU,FR,436.0,1810.0,10/28,ASP,,45.729198,0.221456,,AIP
Arad International Airport,LRAR,RO,352.0,2000.0,09/27,CON,,46.176136,21.264322,,AIP
Atar International Airport,GQPA,MR,734.0,3004.0,04/22,ASP,,20.505823,-13.043744,,AIP
Kaitaia Airport,NZKT,NZ,270.0,1402.0,12/30,ASP,,-35.069837,173.287053,,AIP
Tiree Airport,EGPU,GB,38.0,1402.0,05/23,ASP,,56.499199,-6.86917,,AIP
Maria Montez International Airport,MDBH,DO,10.0,3000.0,12/30,ASP,,18.25149917602539,-71.12039947509766,,AIP
Beale Air Force Base,KBAB,US,113.0,3658.0,15/33,CON,,39.136101,-121.436996,,AIP
Fatmawati Soekarno Airport,WIPL,ID,50.0,2239.0,13/31,ASP,,-3.8637,102.338997,,AIP
Bintulu Airport,WBGB,MY,74.0,2745.0,17/35,ASP,,3.12385010719,113.019996643,,AIP
Bisha Airport,OEBH,SA,3887.0,3050.0,18/36,ASP,,19.9844,42.620899,,AIP
Blackall Airport,YBCK,AU,928.0,1688.0,06/24,ASP,,-24.431678,145.429716,,AIP
Sanga Sanga Airport,RPMN,PH,15.0,1860.0,02/20,PEM,,5.048196,119.743338,,AIP
Bouaké Airport,DIBK,CI,1230.0,3300.0,03/21,ASP,,7.7388,-5.07367,,AIP
Bunia Airport,FZKA,CD,4045.0,1850.0,10/28,ASP,,1.565743,30.220685,,AIP
Buon Ma Thuot Airport,VVBM,VN,1729.0,3000.0,09/27,ASP,,12.668299675,108.120002747,,AIP
Bushehr Airport,OIBB,IR,68.0,4470.0,13R/31L,ASP,,28.9447994232,50.8345985413,,AIP
Calbayog Airport,RPVC,PH,12.0,1476.0,17/35,CON,,12.072574,124.54508,,AIP
Coronel Felipe Varela International Airport,SANC,AR,1522.0,2800.0,02/20,ASP,,-28.593117,-65.7512,,AIP
Chernivtsi International Airport,UKLN,UA,826.0,2216.0,15/33,ASP,,48.259300231933594,25.98080062866211,,AIP
Francisco De Orellana Airport,SECO,EC,834.0,2060.0,16/34,ASP,,-0.462886,-76.986801,,AIP
Enrique Adolfo Jimenez Airport,MPEJ,PA,25.0,2700.0,18/36,CON,,9.35664,-79.867401,,AIP
Cruzeiro do Sul Airport,SBCZ,BR,637.0,2400.0,10/28,ASP,,-7.59991,-72.769501,,AIP
Dawei Airport,VYDW,MM,84.0,3662.0,16/34,CON,,14.1039,98.203598,,AIP
Dehradun Jolly Grant Airport,VIDN,IN,1831.0,2134.0,08/26,ASP,,30.189243,78.176651,,AIP
Dera Ghazi Khan Airport,OPDG,PK,492.0,1981.0,18/36,ASP,,29.961000442504883,70.48590087890625,,AIP
Žilina-Dolný Hričov Airport,LZZI,SK,1020.0,1150.0,06/24,CON,,49.233292,18.613386,,AIP
Dongola Airport,HSDN,SD,772.0,3000.0,17/35,ASP,,19.153666,30.430069,,AIP
El Hierro Airport,GCHI,ES,103.0,1250.0,16/34,ASP,,27.8148,-17.8871,,AIP
El-Obeid Airport,HSOB,SD,1927.0,3000.0,01/19,ASP,,13.1532,30.2327,,AIP
Épinal Mirecourt Airport,LFSG,FR,1084.0,2700.0,08/26,CON,,48.325001,6.06998,,AIP
Esquel Brigadier Antonio Parodi International Airport,SAVE,AR,2621.0,2400.0,5/23,ASP,,-42.908001,-71.139503,,AIP
Foggia Gino Lisa Airport,LIBF,IT,265.0,1735.0,15/33,ASP,,41.433596,15.534566,,AIP
Ghat Airport,HLGT,LY,2296.0,3600.0,17/35,ASP,,25.1455993652,10.142600059500001,,AIP
Seymour Johnson Air Force Base,KGSB,US,109.0,3584.0,08/26,PEM,,35.339401,-77.960602,,AIP
Gurayat Domestic Airport,OEGT,SA,1672.0,3050.0,10/28,ASP,,31.412413,37.278898,,AIP
Haines Airport,PAHN,US,15.0,1219.0,08/26,ASP,,59.243921,-135.523925,,AIP
Yamagata Airport,RJSC,JP,353.0,1999.0,01/19,ASP,,38.4119,140.371002,,AIP
Hotan Airport,ZWTN,CN,4672.0,3200.0,11/29,CON,,37.03850173950195,79.86489868164062,,AIP
Île des Pins Airport,NWWE,NC,315.0,1100.0,10/28,ASP,,-22.5889,167.455994,,AIP
Oshima Airport,RJTO,JP,130.0,1800.0,03/21,ASP,,34.782001495399996,139.36000061,,AIP
Izumo Enmusubi Airport,RJOC,JP,15.0,2000.0,07/25,ASP,,35.413601,132.889999,,AIP
Jamnagar Airport,VAJM,IN,69.0,2512.0,06/24,CON,,22.465499877929688,70.01260375976562,,AIP
Kindu Airport,FZOA,CD,1630.0,2200.0,18/36,ASP,,-2.91917991638,25.915399551399997,,AIP
Anapa Vityazevo Airport,URKA,RU,174.0,2500.0,04/22,CON,,45.002102,37.347301,,AIP
Lahad Datu Airport,WBKD,MY,45.0,1371.0,11/29,ASP,,5.03241,118.32376,,AIP
Lampedusa Airport,LICD,IT,70.0,1800.0,08/26,ASP,,35.497898,12.6181,,AIP
Manda Airport,HKLU,KE,20.0,2000.0,15/33,ASP,,-2.252431,40.912892,,AIP
Xichang Qingshan Airport,ZUXC,CN,5112.0,3600.0,18/36,CON,,27.9891,102.183998,,AIP
Limbang Airport,WBGJ,MY,14.0,1500.0,04/22,ASP,,4.808300018310547,115.01000213623047,,AIP
Limón International Airport,MRLM,CR,7.0,1800.0,14/32,ASP,,9.95796,-83.022003,,AIP
Mustique Airport,TVSM,VC,8.0,992.0,09/27,ASP,,12.8879,-61.180199,,AIP
Luderitz Airport,FYLZ,NA,457.0,1830.0,04/22,ASP,,-26.687400817871094,15.242899894714355,,AIP
Malamala Airport,FAMD,ZA,1124.0,1263.0,16/34,ASP,,-24.816866,31.544085,,AIP
Salak Airport,FKKL,CM,1390.0,2100.0,13/31,ASP,,10.451399803161621,14.257399559020996,,AIP
Mbuji Mayi Airport,FZWA,CD,2221.0,1999.0,16/34,ASP,,-6.121240139010001,23.569000244099996,,AIP
Mendi Airport,AYMN,PG,5680.0,1344.0,17/35,ASP,,-6.14774,143.656998,,AIP
Annette Island Airport,PANT,US,119.0,2284.0,12/30,ASP,,55.037663,-131.572609,,AIP
Fabio Alberto Leon Bentley Airport,SKMU,CO,680.0,1795.0,02/20,ASP,,1.25366,-70.2339,,AIP
Myeik Airport,VYME,MM,75.0,2681.0,18/36,ASP,,12.439800262451172,98.62149810791016,,AIP
Welwitschia Mirabilis International Airport,FNMO,AO,210.0,2500.0,08/26,ASP,,-15.2612,12.1468,,AIP
Los Garzones Airport,SKMR,CO,41.0,2298.0,14/32,ASP,,8.82374,-75.8258,,AIP
Socotra Airport,OYSQ,YE,146.0,3300.0,03/21,ASP,,12.632093,53.906173,,AIP
Najran Domestic Airport,OENG,SA,3982.0,3050.0,06/24,ASP,,17.611401,44.419201,,AIP
Nakhon Phanom Airport,VTUW,TH,587.0,2500.0,15/33,ASP,,17.383801,104.642998,,AIP
Peter Zuze Air Force Base,FLND,ZM,4170.0,2515.0,10L/28R,CON,,-12.997222,28.663889,,AIP
Capital International Airport,HECP,EG,761.0,3652.0,01L/19R,ASP,,30.06465,31.839974,,AIP
Newman Airport,YNWN,AU,1724.0,2072.0,05/23,ASP,,-23.417800903299998,119.803001404,,AIP
Nuku Hiva Airport,NTMD,PF,220.0,1700.0,06/24,ASP,,-8.7956,-140.229004,,AIP
Nyingchi Mainling Airport,ZUNZ,CN,9675.0,3000.0,05/23,UNK,,29.303301,94.335297,,AIP
Orsk Airport,UWOR,RU,909.0,2900.0,07/25,ASP,,51.072498,58.5956,,AIP
Cañal Bajo Carlos Hott Siebert Airport,SCJO,CL,187.0,1950.0,15/33,ASP,,-40.611198,-73.060997,,AIP
Ain Beida Airport,DAUU,DZ,492.0,3100.0,18/36,ASP,,31.9172,5.41278,,AIP
General Urquiza Airport,SAAP,AR,242.0,2100.0,1/19,ASP,,-31.7948,-60.4804,,AIP
Pleiku Airport,VVPK,VN,2434.0,2400.0,09/27,ASP,,14.004500389099121,108.01699829101562,,AIP
Mercedita International Airport,TJPS,PR,29.0,2104.0,12/30,ASP,,18.008301,-66.563004,,AIP
Cacique Aramare Airport,SVPA,VE,245.0,2521.0,04/22,ASP,,5.61999,-67.606102,,AIP
Puerto Deseado Airport,SAWD,AR,268.0,1500.0,6/24,ASP,,-47.7353,-65.9041,,AIP
San José Airport,MGSJ,GT,29.0,2010.0,15/33,ASP,,13.9362,-90.8358,,AIP
Santa Cruz Airport,SAWU,AR,364.0,2000.0,07/25,ASP,,-50.0165,-68.5792,,AIP
Quelimane Airport,FQQL,MZ,36.0,1800.0,18/36,ASP,,-17.855499267578125,36.86909866333008,,AIP
Rafha Domestic Airport,OERF,SA,1474.0,2997.0,11/29,ASP,,29.626399993896484,43.4906005859375,,AIP
Almirante Padilla Airport,SKRH,CO,43.0,1650.0,09/27,ASP,,11.5262,-72.926,,AIP
Juan Vicente Gómez International Airport,SVSA,VE,1312.0,1870.0,17/35,ASP,,7.840809,-72.439878,,AIP
Domingo Faustino Sarmiento Airport,SANU,AR,1958.0,2460.0,18/36,ASP,,-31.571501,-68.418198,,AIP
Santa Teresita Airport,SAZL,AR,9.0,1500.0,17/35,ASP,,-36.5423,-56.7218,,AIP
Mayor Buenaventura Vivas International Airport,SVSO,VE,1083.0,3045.0,11/29,ASP,,7.56538,-72.035103,,AIP
Principe Airport,FPPR,ST,591.0,1320.0,18/36,ASP,,1.661155,7.411081,,AIP
Kinmen Airport,RCBS,TW,93.0,3000.0,06/24,ASP,,24.4279,118.359001,,AIP
Silchar Airport,VEKU,IN,352.0,1827.0,06/24,ASP,,24.9129009247,92.97869873050001,,AIP
Susilo Airport,ID-0341,ID,98.0,1297.0,08/26,ASP,,0.063851,111.473572,,AIP
Fukushima Airport,RJSF,JP,1221.0,2500.0,01/19,ASP,,37.22740173339844,140.43099975585938,,AIP
Taba International Airport,HETB,EG,2425.0,4000.0,04L/22R,ASP,,29.594496,34.775752,,AIP
Taitung Airport,RCFN,TW,143.0,2438.0,04/22,PEM,,22.754856,121.101794,,AIP
Taizhou Luqiao Airport,ZSLQ,CN,,2500.0,03/21,,,28.562201,121.429001,,AIP
Tan Tan Airport,GMAT,MA,653.0,2000.0,03/21,ASP,,28.447563,-11.161749,,AIP
Maramureș International Airport,LRBM,RO,605.0,2150.0,09/27,ASP,,47.658444,23.464445,,AIP
Thandwe Airport,VYTD,MM,20.0,1677.0,02/20,BIT,,18.4606990814209,94.30010223388672,,AIP
Tiksi Airport,UEST,RU,26.0,3001.0,03/21,CON,,71.697700500488,128.90299987793,,AIP
Tinson Pen Airport,MKTP,JM,16.0,1311.0,14/32,ASP,,17.98859977722168,-76.82379913330078,,AIP
Tottori Sand Dunes Conan Airport,RJOR,JP,65.0,2000.0,10/28,ASP,,35.530058,134.165023,,AIP
Trang Airport,VTST,TH,67.0,2100.0,08/26,ASP,,7.50874,99.6166,,AIP
Tuguegarao Airport,RPUT,PH,70.0,1967.0,17/35,CON,,17.6433676823,121.733150482,,AIP
Ulyanovsk Baratayevka Airport,UWLL,RU,449.0,3820.0,03/21,CONCRETE,,54.27016,48.225569,,AIP
Gobernador Castello Airport,SAVV,AR,20.0,2550.0,10/28,ASP,,-40.8692,-63.0004,,AIP
Vanguardia Airport,SKVV,CO,1394.0,1712.0,05/23,ASP,,4.16787,-73.6138,,AIP
Vinh Airport,VVVH,VN,23.0,2400.0,17/35,ASP,,18.7376003265,105.67099762,,AIP
Noto Satoyama Airport,RJNW,JP,718.0,2000.0,07/25,ASP,,37.293098,136.962006,,AIP
Windorah Airport,YWDH,AU,452.0,1374.0,04/22,ASP,,-25.410641,142.668428,,AIP
Yonago Kitaro Airport / JASDF Miho Air Base,RJOH,JP,20.0,2500.0,07/25,ASP,,35.492199,133.235992,,AIP
Anglesey Airport,EGOV,GB,37.0,2290.0,13/31,ASP,,53.2481,-4.53534,,AIP
Aniak Airport,PANI,US,88.0,1890.0,11/29,ASPH-F,,61.581600189208984,-159.54299926757812,,AIP
Cherepovets Airport,ULWC,RU,377.0,2500.0,03/21,CON,,59.273601532,38.015800476100004,,AIP
Cherskiy Airport,UESS,RU,20.0,1700.0,13/31,ASP,,68.7406005859375,161.33799743652344,,AIP
Naryan Mar Airport,ULAM,RU,36.0,2500.0,06/24,CON,,67.639999,53.121899,,AIP
Wheeler Sack Army Air Field,KGTB,US,688.0,3048.0,03/21,CON,,44.055599,-75.719498,,AIP
Montluçon-Guéret Airport,LFBK,FR,1497.0,1900.0,17/35,ASP,,46.222599,2.36396,,AIP
Šiauliai International Airport,EYSA,LT,443.0,3500.0,14L/32R,CON,,55.89390182495117,23.395000457763672,,AIP
Chofu Airport,RJTF,JP,141.0,800.0,17/35,ASPHALT,,35.6717,139.528,,AIP
Chokurdakh Airport,UESO,RU,151.0,1900.0,07/25,CON,,70.6231,147.901993,,AIP
Hiva Oa-Atuona Airport,NTMN,PF,1481.0,1215.0,02/20,ASP,,-9.76879024506,-139.011001587,,AIP
Pobedilovo Airport,USKK,RU,479.0,2204.0,03/21,ASPHALT,,58.503883,49.347831,,AIP
McGrath Airport,PAMC,US,341.0,1809.0,16/34,ASPH-G,,62.95289993,-155.6060028,,AIP
Old Nabire Airport,ID-0339,ID,20.0,1400.0,16/34,ASP,,-3.368586,135.496702,,AIP
Chulman Airport,UELL,RU,2812.0,3600.0,08/26,CON,,56.913898468018,124.91400146484,,AIP
Begishevo Airport,UWKE,RU,643.0,2502.0,03/21,ASP,,55.564701,52.092499,,AIP
Pärnu Airport,EEPU,EE,47.0,1970.0,03/21,CON,,58.41899871826172,24.47279930114746,,AIP
Naha Airport,WAMH,ID,16.0,1096.0,15/33,ASP,,3.68478,125.527162,,AIP
RNZAF Base Auckland-Whenuapai,NZWP,NZ,103.0,2031.0,03/21,ASP,,-36.7878,174.630005,,AIP
Agatti Airport,VOAT,IN,14.0,1291.0,04/22,ASP,,10.8237,72.176003,,AIP
Lengpui Airport,VELP,IN,1398.0,2500.0,17/35,ASP,,23.840599,92.619698,,AIP
Prayagraj Airport,VIAL,IN,322.0,2472.0,12/30,ASP,,25.4401,81.733902,,AIP
Dr. Juan C. Angara Airport,RPUR,PH,108.0,1200.0,05/23,ASP,,15.729309,121.500034,,AIP
Çanakkale Airport,LTBH,TR,23.0,2350.0,04/22,CON,,40.1376991272,26.4267997742,,AIP
Cape Lisburne LRRS Airport,PALU,US,16.0,1463.0,09/27,GVL,,68.875099,-166.110001,,AIP
Darbhanga Airport,VEDH,IN,156.0,2743.0,10/28,CON,,26.192801,85.916901,,AIP
Diqing Shangri-La Airport,ZPDQ,CN,10761.0,3550.0,16/34,ASPHALT,,27.7936,99.6772,,AIP
Dongying Shengli Airport,ZSDY,CN,15.0,2800.0,18/36,CON,,37.50137,118.789863,,AIP
Eday Airport,EGED,GB,10.0,578.0,18/36,GRASS,,59.19060134887695,-2.7722198963165283,,AIP
Emmonak Airport,PAEM,US,13.0,1402.0,16/34,GVL,,62.78609848,-164.4909973,,AIP
Fort Yukon Airport,PFYU,US,433.0,1524.0,04/22,GRVL-G,,66.571651,-145.249987,,AIP
Gabès Matmata International Airport,DTTG,TN,407.0,1128.0,06/24,ASP,,33.733691,9.91941,,AIP
Gondia Airport,VA2C,IN,987.0,2286.0,05/23,ASP,,21.526817,80.290347,,AIP
Ilulissat Airport,BGJN,GL,95.0,845.0,06/24,ASP,,69.243202,-51.057098,,AIP
Itaituba Airport,SBIH,BR,110.0,1700.0,05/23,ASP,,-4.242131,-56.000651,,AIP
Jacmel Airport,MTJA,HT,167.0,1006.0,01/19,ASP,,18.2411,-72.518501,,AIP
Saint Helena International Airport,FHSH,SH,1017.0,1950.0,01/19,ASP,,-15.958898,-5.646066,,AIP
Kanpur Airport,VICX,IN,410.0,2743.0,09/27,CON,,26.404301,80.410103,,AIP
Keshod Airport,VAKS,IN,167.0,1372.0,05/23,ASP,,21.317101,70.270401,,AIP
Cotopaxi International Airport,SELT,EC,9205.0,3693.0,18/36,ASP,,-0.906833,-78.615799,,AIP
Antoine-Simon International Airport,MTCA,HT,203.0,981.0,08/26,ASP,,18.271099,-73.7883,,AIP
Manzhouli Xijiao Airport,ZBMZ,CN,2231.0,2800.0,12/30,CON,,49.566667,117.33,,AIP
Mardin Airport,LTCR,TR,1729.0,2501.0,03/21,CON,,37.223300933800004,40.6316986084,,AIP
Maymana Zahiraddin Faryabi Airport,OAMN,AF,2743.0,1551.0,14/32,GVL,,35.930801,64.760902,,AIP
Mekele Alula Aba Nega Airport,HAMK,ET,7396.0,3600.0,11/29,ASP,,13.4674,39.533501,,AIP
Snake Bay Airport,YSNB,AU,173.0,1443.0,13/31,ASP,,-11.417674,130.648481,,AIP
Ordu–Giresun Airport,LTCB,TR,11.0,3002.0,10/28,ASPH,,40.966872,38.085995,,AIP
Trombetas Airport,SBTB,BR,167.0,1600.0,9/27,ASP,,-1.4896,-56.396801,,AIP
Carajás Airport,SBCJ,BR,2064.0,2000.0,10/28,ASP,,-6.117841,-50.003372,,AIP
Paulo Afonso Airport,SBUF,BR,883.0,1800.0,14/32,ASP,,-9.40088,-38.250599,,AIP
Point Lay LRRS Airport,PPIZ,US,22.0,1073.0,05/23,GVL,,69.732903,-163.005005,,AIP
Aji Pangeran Tumenggung Pranoto International Airport,WALS,ID,82.0,2250.0,04/22,ASP,,-0.374478,117.250128,,AIP
Sinop Airport,LTCM,TR,20.0,1976.0,05/23,ASPHALT,,42.018313,35.071774,,AIP
Şırnak Şerafettin Elçi Airport,LTCV,TR,2038.0,3000.0,11/29,CONC,,37.3647,42.0582,,AIP
Raja Haji Fisabilillah International Airport,WIDN,ID,52.0,2249.0,04/22,ASP,,0.92397,104.53341,,AIP
Taree Airport,YTRE,AU,38.0,1504.0,04/22,ASP,,-31.888599,152.514008,,AIP
Tucuruí Airport,SBTU,BR,830.0,2000.0,2/20,CON/ASP,,-3.78601,-49.720299,,AIP
Volkel Air Base,EHVK,NL,72.0,3027.0,06R/24L,ASP,,51.657222,5.707778,,AIP
Rubem Berta Airport,SBUG,BR,256.0,1500.0,9/27,ASP,,-29.7822,-57.0382,,AIP
Moody Air Force Base,KVAD,US,233.0,2835.0,19L/01R,CON,,30.9678001404,-83.1930007935,,AIP
Vopnafjörður Airport,BIVO,IS,16.0,885.0,04/22,ASP,,65.720596,-14.8506,,AIP
Weifang Nanyuan Airport,ZSWF,CN,,2600.0,17/35,CONCRETE,,36.646702,119.119003,,AIP
Westport Airport,NZWS,NZ,13.0,1280.0,04/22,ASP,,-41.737111,171.579033,,AIP
Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase,ETMN,DE,74.0,2439.0,08/26,CON,,53.767689,8.659201,,AIP
Xiangyang Liuji Airport,ZHXF,CN,234.0,2600.0,01/19,ASPHALT,,32.152222,112.291666,,AIP
Yakushima Airport,RJFC,JP,124.0,1500.0,14/32,ASP,,30.385599,130.658997,,AIP
Bursa Yenişehir Airport,LTBR,TR,764.0,2993.0,07L/25R,CON,,40.255199,29.562599,,AIP
Tazadit Airport,GQPZ,MR,1119.0,2500.0,09/27,ASP,,22.757345,-12.482228,,AIP
Logroño-Agoncillo Airport,LELO,ES,1161.0,2200.0,11/29,CON,,42.460953,-2.322235,,AIP
Wunstorf Air Base,ETNW,DE,187.0,2499.0,08/26,ASP,,52.457298,9.42717,,AIP
Davison Army Air Field,KDAA,US,73.0,1652.0,14/32,ASP,,38.715000152600005,-77.1809997559,,AIP
Campbell Army Airfield (Fort Campbell),KHOP,US,573.0,3330.0,05/23,ASP,,36.674154,-87.48974,,AIP
Gray Army Air Field,KGRF,US,300.0,1867.0,15/33,ASP,,47.07920074,-122.5810013,,AIP
Kleine Brogel Air Base,EBBL,BE,200.0,3096.0,05L/23R,PEM,,51.168301,5.47,,AIP
Camp Humphreys (A-511) Desiderio Army Airfield,RKSG,KR,51.0,2505.0,14/32,ASP,,36.962363,127.031126,,AIP
La Roche-sur-Yon Les Ajoncs Airport,LFRI,FR,299.0,1550.0,10/28,ASP,,46.7019,-1.37863,,AIP
Skövde Airport,ESGR,SE,324.0,1736.0,01/19,ASP,,58.456402,13.9727,,AIP
RAFO Masirah,OOMA,OM,64.0,3050.0,17/35,ASP,,20.6754,58.890499,,AIP
Ylivieska Airfield,EFYL,FI,252.0,1500.0,15/33,ASP,,64.054722,24.725278,,AIP
Florennes Air Base,EBFS,BE,935.0,3385.0,08L/26R,ASP,,50.2433013916,4.64583015442,,AIP
Getafe Air Base,LEGT,ES,2034.0,2480.0,04/22,ASP,,40.294102,-3.72383,,AIP
Yecheon Airbase,RKTY,KR,354.0,2743.0,10/28,CON,,36.630373,128.34971,,AIP
Buffalo Range Airport,FVCZ,ZW,1421.0,1763.0,14/32,BIT,,-21.008101,31.5786,,AIP
Allen Army Airfield,PABI,US,1291.0,2743.0,01/19,ASPH-G,,63.994499,-145.722,,AIP
Josiah Tungamirai Air Force Base,FVTL,ZW,4680.0,2672.0,13L/31R,ASP,,-19.436718,29.861945,,AIP
Canoas Air Force Base,SBCO,BR,26.0,2751.0,13/31,ASP,,-29.945928,-51.144413,,AIP
Nueva Hesperides International Airport,SUSO,UY,187.0,1588.0,05/23,ASP,,-31.438499,-57.985298,,AIP
Manapouri Airport,NZMO,NZ,687.0,1081.0,08/26,ASP,,-45.5331,167.649994,,AIP
Hay Airport,YHAY,AU,305.0,1463.0,04/22,ASP,,-34.531399,144.830002,,AIP
Horsham Airport,YHSM,AU,445.0,1322.0,08/26,ASP,,-36.669700622558594,142.17300415039062,,AIP
Telfer Airport,YTEF,AU,970.0,2000.0,12/30,ASP,,-21.715,122.228996,,AIP
Tibooburra Airport,YTIB,AU,584.0,1532.0,15/33,GVL,,-29.451099,142.057999,,AIP
