ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
MP154,MP154,SIGNIFICANT_POINT,MAURITIUS FIR,-20.5272722222,57.1113222222,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP156,MP156,SIGNIFICANT_POINT,MAURITIUS FIR,-20.6621555556,56.9168277778,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP158,MP158,SIGNIFICANT_POINT,MAURITIUS FIR,-20.4249194444,56.9983555556,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP160,MP160,SIGNIFICANT_POINT,MAURITIUS FIR,-20.1701361111,57.6060694444,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP161,MP161,SIGNIFICANT_POINT,MAURITIUS FIR,-20.5383333333,57.4266666667,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP163,MP163,SIGNIFICANT_POINT,MAURITIUS FIR,-20.3231750000,57.7833194444,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP165,MP165,SIGNIFICANT_POINT,MAURITIUS FIR,-20.2005638889,56.7409111111,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP167,MP167,SIGNIFICANT_POINT,MAURITIUS FIR,-20.5394833333,57.7153916667,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP171,MP171,SIGNIFICANT_POINT,MAURITIUS FIR,-20.5588805556,57.5275277778,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP173,MP173,SIGNIFICANT_POINT,MAURITIUS FIR,-20.3733333333,57.8876527778,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP174,MP174,SIGNIFICANT_POINT,MAURITIUS FIR,-19.5554666667,57.2260277778,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP176,MP176,SIGNIFICANT_POINT,MAURITIUS FIR,-19.3025111111,57.2057277778,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP185,MP185,SIGNIFICANT_POINT,MAURITIUS FIR,-18.7883472222,57.5676583333,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP187,MP187,SIGNIFICANT_POINT,MAURITIUS FIR,-20.1660611111,58.1811361111,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
MP191,MP191,SIGNIFICANT_POINT,MAURITIUS FIR,-20.6732305556,57.9475416667,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
