ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
TOLBI,TOLBI,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.9177777778,21.3075000000,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
TUSAS,TUSAS,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.4794444444,25.1716666667,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
URIDO,URIDO,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.2802777778,24.5163888889,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
VAGVO,VAGVO,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.2497222222,19.2850000000,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
VALED,VALED,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.7197222222,22.4619444444,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
VALGA,VALGA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.8538888889,25.9161111111,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
VANAG,VANAG,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.5502777778,24.7258333333,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
VARUS,VARUS,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.4852777778,19.9072222222,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
VEDEN,VEDEN,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.5316666667,18.8766666667,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
VETAS,VETAS,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.0191666667,25.8561111111,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
